Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,playerid,MLBAMID
Tyler Fitzgerald,SFG,10,34,2,3,5,2,0.058823529,0.294117647,0.25,0.25,0.21875,0.264705882,0.46875,0.309856807,0.2,95.23827211,0.374743018,0.174174877,0.339248851,0.16639177,Tyler Fitzgerald,26208,666149
Tristan Gray,TBR,2,5,1,1,1,0,0,0,0.6,0.25,0.4,0.4,1,0.577326465,0.678,284.9457578,-0.007726521,1.100291839,0.382158523,0.164953228,Tristan Gray,19877,656484
Myles Straw,CLE,147,518,1,52,29,20,0.081081081,0.187258687,0.058441558,0.294594594,0.238095238,0.30078125,0.296536796,0.26844051,0.272,68.05829294,3.265665108,-16.55966651,0.410918117,0.164042369,Myles Straw,17620,664702
Michael Brantley,HOU,15,57,2,7,7,0,0.035087719,0.035087719,0.148148148,0.25490196,0.277777777,0.298245614,0.425925925,0.30869161,0.286,96.25746018,-0.510532785,-0.766140444,0.393449247,0.158083747,Michael Brantley,4106,488726
Grae Kessinger,HOU,26,45,1,3,1,0,0.111111111,0.266666666,0.125,0.259259259,0.2,0.288888888,0.325,0.275195926,0.299,73.04086697,-1.152284368,-2.605904783,2.629770517,0.156522659,Grae Kessinger,25813,666197
Drew Ellis,PHI,12,29,2,4,4,0,0.206896551,0.24137931,0.260869565,0.214285714,0.217391304,0.379310344,0.478260869,0.373490284,0.374,135.3267637,-0.495874596,0.773296897,-0.225126933,0.152916219,Drew Ellis,19873,656403
Austin Wynns,- - -,51,145,1,11,10,1,0.062068965,0.268965517,0.069230769,0.285714285,0.207692307,0.267605633,0.276923076,0.245299522,0.224,38.4857581,-0.189330867,-11.2702609,7.860264572,0.151234082,Austin Wynns,15271,642851
Greg Allen,NYY,22,28,1,6,1,3,0.071428571,0.357142857,0.260869565,0.333333333,0.217391304,0.333333333,0.478260869,0.349096762,0.192,122.7199613,0.141699502,0.903950842,-0.412604958,0.144906877,Greg Allen,16623,656185
Spencer Horwitz,TOR,15,44,1,5,7,0,0.09090909,0.272727272,0.128205128,0.346153846,0.256410256,0.34090909,0.384615384,0.322249804,0.296,105.4588288,-0.157703185,0.130092799,-0.197302878,0.14401541,Spencer Horwitz,26477,687462
Sam Haggerty,SEA,52,108,1,13,5,10,0.138888888,0.157407407,0.087912088,0.301369863,0.252747252,0.364485981,0.34065934,0.321069631,0.324,109.645386,1.175564569,2.423740905,-4.741113186,0.138860212,Sam Haggerty,18054,664059
Jake McCarthy,ARI,99,312,2,37,16,26,0.083333333,0.198717948,0.083333333,0.305164319,0.242753623,0.318181818,0.326086956,0.289145393,0.293,77.73241933,4.388492377,-4.218394327,-5.061490536,0.131711437,Jake McCarthy,21622,664983
Weston Wilson,PHI,8,22,1,5,2,3,0.272727272,0.227272727,0.1875,0.4,0.3125,0.5,0.5,0.441348114,0.433,180.8175788,-0.030392691,2.172264818,-1.646565586,0.126958992,Weston Wilson,19358,642215
Michael Chavis,WSN,48,96,2,16,5,1,0.052083333,0.34375,0.098901099,0.357142857,0.241758241,0.28125,0.34065934,0.273146985,0.255,69.01667325,0.115052923,-3.569779467,1.580578327,0.126896715,Michael Chavis,17321,656308
Sam Huff,TEX,21,45,3,5,6,0,0.044444444,0.377777777,0.255813953,0.347826086,0.255813953,0.288888888,0.511627906,0.337485252,0.321,114.6953487,-0.108423565,0.683940893,-0.997465238,0.122878963,Sam Huff,22209,669087
Marco Luciano,SFG,14,45,0,4,0,1,0.133333333,0.377777777,0.076923077,0.409090909,0.23076923,0.333333333,0.307692307,0.293376048,0.292,84.18983203,0.202479845,-0.678908809,0.366313249,0.121291978,Marco Luciano,25616,682617
Liover Peguero,PIT,59,213,7,21,26,6,0.051643192,0.31455399,0.136363636,0.32,0.237373737,0.279620853,0.373737373,0.28361277,0.27,73.06626592,0.330867493,-6.77626856,0.748679996,0.1206032,Liover Peguero,24273,678894
Jonathan Aranda,TBR,34,103,2,13,13,0,0.126213592,0.300970873,0.137931034,0.327272727,0.229885057,0.339805825,0.367816091,0.312038468,0.276,101.0688326,-0.223469644,-0.09155911,-2.347063482,0.109642453,Jonathan Aranda,21837,666018
Xavier Edwards,MIA,30,84,0,12,3,5,0.035714285,0.166666666,0.038461539,0.359375,0.294871794,0.329268292,0.333333333,0.295069837,0.264,80.7114612,0.909232173,-1.097997521,-0.705658928,0.104741908,Xavier Edwards,22266,669364
Jordan Luplow,- - -,39,90,2,11,5,2,0.133333333,0.3,0.116883117,0.291666666,0.207792207,0.322222222,0.324675324,0.290205788,0.273,82.41553773,0.932191431,-0.964096058,-1.153709203,0.097103405,Jordan Luplow,16424,656669
Miles Mastrobuoni,CHC,61,149,1,24,5,13,0.087248322,0.2147651,0.060150376,0.31,0.240601503,0.308219178,0.300751879,0.27544924,0.299,72.7536502,1.730264535,-3.299099298,-0.804431826,0.095628812,Miles Mastrobuoni,20017,670156
Nick Ahmed,ARI,72,210,2,14,17,5,0.057142857,0.247619047,0.090909091,0.277777777,0.212121212,0.257142857,0.303030303,0.247424136,0.263,49.76314904,0.58951171,-12.48002404,6.281510353,0.093394759,Nick Ahmed,12147,605113
Zack Collins,CLE,2,6,0,0,0,0,0.333333333,0.333333333,0,1,0.5,0.666666666,0.5,0.526146392,0.516,246.6798888,-0.032613299,1.02190568,-0.323026085,0.090242904,Zack Collins,19181,641470
Sam Hilliard,ATL,40,78,3,15,6,4,0.076923076,0.423076923,0.194444444,0.388888888,0.236111111,0.294871794,0.430555555,0.312171076,0.277,93.61270494,-0.534303954,-1.151509813,-0.60310334,0.089303953,Sam Hilliard,17954,656541
Heston Kjerstad,BAL,13,33,2,3,3,0,0.06060606,0.303030303,0.233333333,0.277777777,0.233333333,0.28125,0.466666666,0.317934543,0.365,103.73727,0.197258345,0.345033354,-0.590627223,0.088548067,Heston Kjerstad,31166,677008
Vinnie Pasquantino,KCR,61,260,9,24,26,0,0.096153846,0.119230769,0.190476191,0.25,0.246753246,0.324324324,0.437229437,0.326837455,0.35,102.8530514,-2.105938155,-1.217114678,-6.877363682,0.083441844,Vinnie Pasquantino,27676,686469
Carson Kelly,- - -,52,151,2,13,13,1,0.092715231,0.264900662,0.080882353,0.27368421,0.205882352,0.278145695,0.286764705,0.254986135,0.245,56.27795304,-0.716909294,-8.785879437,4.449413657,0.081379437,Carson Kelly,13620,608348
Cody Thomas,OAK,19,46,1,1,2,0,0.086956521,0.369565217,0.142857142,0.375,0.238095238,0.304347826,0.38095238,0.300308966,0.209,92.85934662,-0.165822565,-0.559398342,-0.236456156,0.078207601,Cody Thomas,19828,642137
Josh Donaldson,- - -,51,189,13,18,26,0,0.116402116,0.264550264,0.266666667,0.115384615,0.151515151,0.248677248,0.418181818,0.28444274,0.325,77.03929081,-0.569619488,-5.810701854,0.101125288,0.075479777,Josh Donaldson,5038,518626
Ceddanne Rafaela,BOS,28,89,2,11,5,3,0.04494382,0.314606741,0.144578313,0.333333333,0.240963855,0.280898876,0.385542168,0.287312566,0.238,74.13765549,0.054565629,-2.703410339,0.385210626,0.073695175,Ceddanne Rafaela,24262,678882
Jeter Downs,WSN,6,9,0,4,1,2,0.444444444,0.111111111,0,0.5,0.4,0.666666666,0.4,0.505409347,0.525,224.7216849,0.393241945,1.783844223,-1.378867112,0.070875951,Jeter Downs,22202,669023
Alejo Lopez,CIN,1,2,0,1,1,0,0,0.5,0.5,1,0.5,0.5,1,0.621881187,0.46,295.9272763,0.043466851,0.528915565,0.100694233,0.06955926,Alejo Lopez,21127,664670
Zach Remillard,CHW,54,160,1,16,18,4,0.05,0.3,0.068027211,0.367346938,0.25170068,0.294871794,0.319727891,0.270331034,0.219,67.62348574,0.981559881,-5.225453056,0.417330503,0.068609418,Zach Remillard,19788,621545
Junior Caminero,TBR,7,36,1,4,7,0,0.055555555,0.222222222,0.117647059,0.28,0.235294117,0.277777777,0.352941176,0.275968942,0.265,76.06825346,-0.081669865,-1.113978295,0.533956774,0.065475965,Junior Caminero,28163,691406
Jonathan Davis,MIA,34,104,2,22,10,1,0.067307692,0.278846153,0.133333333,0.327868852,0.244444444,0.306930693,0.377777777,0.298153287,0.292,82.77855697,-0.485106278,-2.703922522,-0.225757927,0.060219042,Jonathan Davis,15104,641505
Cole Tucker,COL,5,10,0,2,2,0,0.1,0.2,0,0.666666666,0.5,0.6,0.5,0.495205307,0.439,204.3393662,0.043239548,1.335846991,-1.091992259,0.058197302,Cole Tucker,17326,657061
Will Brennan,CLE,138,455,5,41,41,13,0.035164835,0.125274725,0.090277778,0.295698924,0.266203703,0.298901098,0.356481481,0.285080715,0.305,79.59198372,-1.256055844,-12.38220216,-2.665138721,0.058072015,Will Brennan,25660,686823
Dalton Guthrie,PHI,23,28,0,4,0,0,0.107142857,0.25,0.041666667,0.235294117,0.166666666,0.285714285,0.208333333,0.239467319,0.281,45.47988844,-0.194966937,-2.086148499,1.705551075,0.056913783,Dalton Guthrie,21293,656495
Charlie Culberson,ATL,1,1,0,0,0,0,0,0,0,1,1,1,1,0.882536292,0.064,475.9765199,-0.007705124,0.458073101,0,0.049065977,Charlie Culberson,3298,518586
Josh Smith,TEX,90,232,6,29,15,1,0.10775862,0.237068965,0.143589744,0.222222222,0.184615384,0.304347826,0.328205128,0.286993132,0.321,79.69815315,0.258159546,-5.385438969,-2.122051284,0.046063739,Josh Smith,26396,669701
Yasmani Grandal,CHW,118,405,8,33,33,0,0.088888888,0.212345679,0.104683196,0.284132841,0.234159779,0.308641975,0.338842975,0.287885765,0.282,79.79105407,-3.822521531,-13.62941062,0.156269431,0.043777468,Yasmani Grandal,11368,518735
Logan Porter,KCR,11,38,1,4,3,0,0.131578947,0.289473684,0.129032258,0.263157894,0.193548387,0.324324324,0.322580645,0.296851973,0.302,82.06945638,-1.162198975,-1.978611448,1.062563688,0.03881906,Logan Porter,20626,682515
Omar Narváez,NYM,49,146,2,12,7,0,0.09589041,0.184931506,0.0859375,0.245098039,0.2109375,0.28275862,0.296875,0.259450829,0.31,63.00190487,-0.44293848,-7.134857523,2.539508462,0.036421741,Omar Narvaez,13338,553882
Drew Maggi,PIT,3,6,0,1,1,0,0,0.166666666,0.166666667,0.4,0.333333333,0.333333333,0.5,0.354383111,0.409,120.5095826,-0.007793116,0.144656569,-0.018785439,0.032879985,Drew Maggi,11381,543482
Conner Capel,OAK,32,86,0,6,3,5,0.139534883,0.290697674,0.068493151,0.395833333,0.260273972,0.372093023,0.328767123,0.321525111,0.302,107.564722,-0.325829842,0.453684306,-3.13783145,0.026927623,Conner Capel,19983,668843
Kody Clemens,PHI,49,148,4,15,13,0,0.054054054,0.27027027,0.136690647,0.294736842,0.230215827,0.277027027,0.366906474,0.280737912,0.271,73.14704111,0.216912466,-4.706569146,-0.054873943,0.026635403,Kody Clemens,20572,665019
Miguel Vargas,LAD,81,304,7,36,32,3,0.125,0.200657894,0.171875,0.223958333,0.1953125,0.304635761,0.3671875,0.294996242,0.304,85.00590809,-0.034661309,-5.681588786,-4.381157935,0.026541834,Miguel Vargas,20178,678246
José Fermín,STL,21,61,0,2,4,0,0.098360655,0.13114754,0.019607843,0.279069767,0.235294117,0.33898305,0.25490196,0.281001507,0.327,75.39223358,-0.746319768,-2.60592384,0.797587082,0.02634955,Jose Fermin,21746,665877
Óscar Mercado,STL,20,32,0,3,5,2,0.03125,0.125,0.096774194,0.333333333,0.29032258,0.3125,0.387096774,0.303825242,0.273,90.69290448,-0.082509169,-0.451471991,-0.373006344,0.026203375,Oscar Mercado,16375,640458
Joey Votto,CIN,65,242,14,26,38,0,0.111570247,0.256198347,0.230769231,0.212121212,0.201923076,0.314049586,0.432692307,0.325649298,0.298,97.33810585,-0.48072404,-1.278763942,-6.704815149,0.02381079,Joey Votto,4314,458015
Andrew Knizner,STL,70,241,10,30,31,2,0.049792531,0.25726141,0.183035714,0.287581699,0.241071428,0.2875,0.424107142,0.305728724,0.286,91.9689683,-1.563911594,-3.961677833,-4.009728253,0.02163658,Andrew Knizner,19514,668800
Yu Chang,BOS,39,112,6,12,18,4,0.026785714,0.303571428,0.190476191,0.169230769,0.161904761,0.2,0.352380952,0.236314966,0.258,38.79010111,0.314033221,-7.900298993,4.223633289,0.017016452,Yu Chang,14773,644374
Nolan Schanuel,LAA,29,132,1,19,6,0,0.151515151,0.143939393,0.055045872,0.325842696,0.275229357,0.401515151,0.330275229,0.336499974,0.35,112.2326493,-1.597575136,0.337184578,-4.70855093,0.016250562,Nolan Schanuel,33189,694384
Dylan Carlson,STL,76,255,5,27,27,3,0.101960784,0.192156862,0.114155251,0.25595238,0.219178082,0.317647058,0.333333333,0.29302427,0.318,83.45210378,0.033931478,-5.193657419,-3.328653812,0.014134699,Dylan Carlson,20126,666185
José Rodríguez,CHW,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0.053258676,0.005310822,Jose Rodriguez,24388,679563
Mark Kolozsvary,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0.016711428,0.001666422,Mark Kolozsvary,21304,656627
Josh Sborz,TEX,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.262675065,0.233363271,0.000502497,Josh Sborz,18323,622250
Michael Fulmer,CHC,58,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.262516069,0.233363271,0.000481027,Michael Fulmer,13218,605242
Andrew Stevenson,MIN,25,40,0,4,1,4,0.05,0.2,0.027027027,0.24137931,0.189189189,0.25,0.216216216,0.216419773,0.202,31.43723162,0.324803576,-2.961297476,1.591532394,0.000426295,Andrew Stevenson,17932,664057
Shelby Miller,LAD,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0.036,-100,0,-0.26357125,0.233363271,0.000375807,Shelby Miller,10197,571946
Tommy Hunter,NYM,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Tommy Hunter,1157,488984
Matt Bush,MIL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Matt Bush,1246,456713
Adam Ottavino,NYM,66,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Adam Ottavino,1247,493603
Matt Moore,- - -,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Matt Moore,1890,519043
Zack Greinke,KCR,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Zack Greinke,1943,425844
Clayton Kershaw,LAD,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Clayton Kershaw,2036,477132
Corey Kluber,BOS,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Corey Kluber,2429,446372
Lance Lynn,- - -,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Lance Lynn,2520,458681
Zach McAllister,NYY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Zach McAllister,2895,502083
Kenley Jansen,BOS,51,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Kenley Jansen,3096,445276
Max Scherzer,- - -,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Max Scherzer,3137,453286
T.J. McFarland,NYM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,T.J. McFarland,3237,519008
Liam Hendriks,CHW,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Liam Hendriks,3548,521230
Charlie Morton,ATL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Charlie Morton,4676,450203
Rich Hill,- - -,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Rich Hill,4806,448179
Fernando Abad,COL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Fernando Abad,4994,472551
Jake Diekman,- - -,63,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jake Diekman,5003,518617
Jeurys Familia,OAK,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jeurys Familia,5114,544727
Jesse Chavez,ATL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jesse Chavez,5448,445926
Madison Bumgarner,ARI,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Madison Bumgarner,5524,518516
Ryan Brasier,- - -,59,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Ryan Brasier,5615,518489
Huascar Brazobán,MIA,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Huascar Brazoban,6107,623211
Trevor May,OAK,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Trevor May,6398,543507
José Cisnero,DET,63,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jose Cisnero,6399,542585
Alex Cobb,SFG,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Alex Cobb,6562,502171
Carlos Carrasco,NYM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Carlos Carrasco,6632,471911
Craig Kimbrel,PHI,71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Craig Kimbrel,6655,518886
Alex Colomé,CHW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Alex Colome,6661,517008
Julio Teheran,MIL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Julio Teheran,6797,527054
Johnny Cueto,MIA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Johnny Cueto,6893,456501
Chase Anderson,- - -,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Chase Anderson,6895,502624
Martín Pérez,TEX,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Martin Perez,6902,527048
Luis García,SDP,61,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Luis Garcia,6984,472610
Ian Kennedy,TEX,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Ian Kennedy,6986,453178
Ryan Pressly,HOU,65,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Ryan Pressly,7005,519151
Fernando Cruz,CIN,58,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Fernando Cruz,7048,518585
Daniel Bard,COL,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Daniel Bard,7115,453268
Daniel Hudson,LAD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Daniel Hudson,7146,543339
Jay Jackson,TOR,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jay Jackson,7432,543351
Collin McHugh,ATL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Collin McHugh,7531,543521
Jordan Lyles,KCR,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jordan Lyles,7593,543475
Tommy Milone,SEA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Tommy Milone,7608,543548
Richard Bleier,BOS,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Richard Bleier,7803,542947
Anthony Bass,TOR,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Anthony Bass,7982,542914
Will Smith,TEX,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Will Smith,8048,519293
Bryan Shaw,CHW,38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Bryan Shaw,8110,543766
David Robertson,- - -,62,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,David Robertson,8241,502085
Paolo Espino,WSN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Paolo Espino,8246,502179
Lucas Luetge,ATL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Lucas Luetge,8337,476595
Justin Verlander,- - -,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Justin Verlander,8700,434378
Wade Miley,MIL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Wade Miley,8779,489119
Kirby Yates,ATL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Kirby Yates,9073,489446
Brad Hand,- - -,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Brad Hand,9111,543272
Nathan Eovaldi,TEX,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Nathan Eovaldi,9132,543135
Patrick Corbin,WSN,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Patrick Corbin,9323,571578
Dallas Keuchel,MIN,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Dallas Keuchel,9434,572971
Joe Kelly,- - -,42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Joe Kelly,9761,523260
Miles Mikolas,STL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Miles Mikolas,9803,571945
Brooks Raley,NYM,66,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Brooks Raley,10061,548384
Caleb Thielbar,MIN,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Caleb Thielbar,10078,573204
Kyle Gibson,BAL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Kyle Gibson,10123,502043
Brad Boxberger,CHC,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Brad Boxberger,10133,502202
Ryan Weber,NYY,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Ryan Weber,10160,543901
Aroldis Chapman,- - -,61,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Aroldis Chapman,10233,547973
Ryan Tepera,- - -,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Ryan Tepera,10291,572193
Zack Wheeler,PHI,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Zack Wheeler,10310,554430
Erasmo Ramírez,- - -,38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Erasmo Ramirez,10314,541640
Michael Tonkin,ATL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Michael Tonkin,10315,543859
Aaron Loup,LAA,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Aaron Loup,10343,571901
Mychal Givens,BAL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Mychal Givens,10430,571710
Scott Alexander,SFG,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Scott Alexander,10591,518397
Chris Sale,BOS,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Chris Sale,10603,519242
Andrew Bellatti,PHI,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Andrew Bellatti,10657,571479
Shane Greene,CHC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Shane Greene,10756,572888
Michael Mariot,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Michael Mariot,10835,592527
Adam Kolarek,- - -,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Adam Kolarek,10843,592473
Chasen Shreve,- - -,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Chasen Shreve,10855,592741
Jacob deGrom,TEX,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jacob deGrom,10954,594798
Casey Lawrence,STL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Casey Lawrence,11121,596271
Merrill Kelly,ARI,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Merrill Kelly,11156,518876
Vince Velasquez,PIT,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Vince Velasquez,11189,592826
Zach Neal,OAK,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Zach Neal,11294,594943
Sean Nolin,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Sean Nolin,11341,543594
Tommy Kahnle,NYY,42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Tommy Kahnle,11384,592454
Jose Quintana,NYM,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jose Quintana,11423,500779
Robbie Ray,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Robbie Ray,11486,592662
Joely Rodríguez,BOS,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Joely Rodriguez,11487,570257
José Ureña,- - -,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jose Urena,11589,570632
Heath Hembree,TBR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Heath Hembree,11632,592390
Jameson Taillon,CHC,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jameson Taillon,11674,592791
Luke Jackson,SFG,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Luke Jackson,11752,592426
Drew Smyly,CHC,41,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Drew Smyly,11760,592767
Noah Syndergaard,- - -,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Noah Syndergaard,11762,592789
Héctor Neris,HOU,71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Hector Neris,11804,593576
